	ERR3473510	ERR3473512	ERR3473514	ERR3473522	ERR3473526	ERR3473528	ERR3473547	ERR3473555	ERR3473559	ERR3473561	ERR3473571	ERR3473573	ERR3473579	ERR3473580	ERR3473582	ERR3473584	ERR3473597	ERR3473598	ERR3473603	ERR3473605	ERR3473607	ERR3473615	ERR3473621	ERR3473645	ERR3473649	ERR9814007	ERR9814019	ERR9814025	ERR9814027	ERR9814033	ERR9814045	ERR9814054	ERR9814059	ERR9814062	ERR9814063	ERR9814069	ERR9814073	ERR9814077	ERR9814079	ERR9814082	ERR9814086	ERR9814090	ERR9814106	ERR9814108	ERR9814112	ERR9814114	ERR9814116	ERR9814121	ERR9814132	ERR9814137	ERR9814139	ERR9814141	ERR9814144	ERR9814152	ERR9814160	ERR9814162
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA7182|s__UBA7182_sp003480725	324	193	154	122	268	126	202	608	84	1940	293	104	14	147	477	260	61	49	86	637	1229	243	26	111	163	367	589	122	45	12	236	76	15	56	143	125	0	158	20	471	105	110	10	669	474	70	12	328	0	152	354	147	208	36	0	196
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA7182|s__UBA7182_sp003481535	101	88	99	57	73	222	203	131	100	36	250	38	0	109	527	51	12	55	87	221	233	111	172	86	59	62	439	24	71	28	202	12	0	37	25	36	0	0	0	610	45	85	0	0	0	41	0	34	147	46	79	0	85	0	0	26
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9414|s__UBA9414_sp003458885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	79	0	58	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp003478505	343	172	1052	86	16	14	192	39	13	2475	69	745	38	306	68	83	0	12	73	0	214	150	20	25	44	81	29	10	108	0	485	0	0	10	59	120	227	17	0	144	41	0	0	791	1458	0	18	13	16	11	53	29	25	0	0	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp003480315	121	318	347	76	30	53	58	268	71	550	67	277	0	78	232	187	14	0	50	0	439	155	78	128	44	604	183	30	0	0	43	0	0	20	48	0	12	53	16	249	70	0	0	36	1706	52	0	66	63	43	66	0	125	0	0	119
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp003481825	0	229	0	0	0	0	14	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	28	0	10	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp003506385	0	538	388	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1583	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp900538475	0	0	1184	0	0	0	0	241	0	355	0	687	0	0	0	0	0	0	0	139	0	0	90	0	0	0	0	0	0	241	2229	0	0	52	38	139	0	144	0	0	0	44	0	0	0	0	2793	0	307	0	0	53	91	607	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp900540335	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3580	0	0	0	108	0	744	84	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	144	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp900555625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	21	0	0	0	0	84	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UBA9502|s__UBA9502_sp900770535	268	36	14	13	21	0	0	0	83	12	0	401	0	0	0	0	11	0	0	0	13	11	0	0	26	257	33	0	0	0	11	0	0	0	0	253	0	0	0	571	86	29	0	10	39	0	31	0	0	0	15	14	25	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UC5-1-2E3|s__UC5-1-2E3_sp001304875	0	91	10	33	285	59	0	30	171	0	11	0	12	13	89	0	0	17	0	0	90	0	152	0	0	0	49	18	0	61	28	0	34	0	41	0	46	0	84	123	0	0	0	0	16	550	647	332	325	0	0	165	37	231	0	95
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1251|s__UMGS1251_sp900549995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	0	37	0	0	0	0	11	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1370|s__MGYG000004774	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	26	0	0	0	0	20	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1370|s__UMGS1370_sp900542035	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87	0	183	0	0	0	0	0	19	0	572	0	61	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1370|s__UMGS1370_sp900551135	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1375|s__MGYG000004693	0	0	0	0	13	0	0	0	0	0	0	0	0	0	12	10	0	17	0	0	25	0	0	0	0	66	17	0	0	0	0	0	0	15	0	0	0	0	0	29	35	0	0	0	11	19	10	0	0	0	10	36	39	0	0	19
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1375|s__UMGS1375_sp900066615	436	253	86	123	637	0	206	1290	27	0	526	11	58	307	1368	579	37	1080	12	0	1509	273	0	97	242	7891	1243	70	304	285	0	32	31	1078	267	695	0	1115	55	1399	50	818	0	216	857	0	18	365	0	358	675	195	1219	0	0	82
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1375|s__UMGS1375_sp900551235	13	0	19	0	15	0	18	24	0	0	0	0	0	0	32	0	0	0	0	0	27	0	0	15	0	84	35	0	0	0	0	0	0	21	0	0	0	12	0	23	712	13	0	0	11	0	0	0	0	0	0	0	23	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS1472|s__UMGS1472_sp900552095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	20	18	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	829	0	0	0	0	0	0	230	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS2037|s__MGYG000003578	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS2037|s__MGYG000004039	0	0	0	0	23	26	0	29	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	23	0	10	19	12	10	0	54	0	0	0	0	0	0	15	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS2037|s__MGYG000004169	108	99	19	86	53	47	13	101	129	178	15	218	0	30	114	64	0	114	0	64	169	38	96	38	27	45	82	0	0	29	21	0	10	58	20	0	12	14	0	322	176	11	223	62	16	0	0	37	0	0	38	0	54	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UMGS680|s__UMGS680_sp900544525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__V9D3004|s__MGYG000003936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__V9D3004|s__V9D3004_sp002349525	240	0	0	0	0	0	0	0	0	0	136	12	29	0	27	0	0	0	0	0	0	0	27	35	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	33	0	0	0	32	0	13	0	51	55	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__V9D3004|s__V9D3004_sp900760345	0	212	0	0	0	0	1275	87	0	28	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	118	15	0	58	0	694	0	69	0	0	0	0	0	0	0	0	1280	0	0	30	94	0	21	0	0	474	0	0	10	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__VSOB01|s__MGYG000000361	0	37	0	0	0	0	0	0	24	0	10	0	0	0	12	0	0	0	0	0	12	0	0	0	0	13	17	0	12	0	0	0	0	0	0	0	0	0	0	20	0	28	0	0	0	0	23	21	0	0	0	0	0	0	0	21
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__VUNI01|s__MGYG000000356	37	56	0	0	0	0	0	44	0	49	34	16	0	12	25	19	0	25	0	0	25	17	12	16	0	54	34	0	0	0	0	0	0	17	0	0	0	0	24	192	0	26	0	0	43	0	0	14	10	11	13	10	46	29	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__NSJ-32|s__MGYG000004775	137	606	47	45	42	62	48	288	73	23	80	0	101	18	767	28	34	101	21	30	66	90	11	23	54	182	101	12	0	55	99	12	33	15	13	14	0	0	35	159	143	45	17	0	36	14	22	48	47	935	37	22	46	19	0	55
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__NSJ-32|s__NSJ-32_sp014384895	579	540	1080	429	483	383	123	718	690	293	145	437	119	227	742	111	554	331	47	231	581	166	382	208	115	321	512	139	30	62	297	47	112	126	135	152	96	1714	516	627	432	214	113	45	593	184	471	270	265	548	369	55	371	154	21	245
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__UBA1390|s__MGYG000001033	0	0	0	0	0	0	13	0	21	11	0	0	0	0	0	0	0	0	0	0	47	31	0	0	0	0	23	14	13	0	0	0	0	0	0	39	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__UBA1390|s__MGYG000004224	546	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	15	0	0	46	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__UBA1390|s__UBA1390_sp002305315	0	267	0	33	25	19	0	0	0	0	49	0	43	0	30	85	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	91	81	0	0	0	28	0	0	54
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__UBA1390|g__UBA1390|s__UBA1390_sp900764045	34	11	10	0	21	0	49	0	0	0	0	0	0	0	0	0	0	13	0	0	12	160	0	0	0	252	0	0	0	0	19	0	0	0	0	0	0	0	0	605	11	12	0	0	0	0	0	0	0	66	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__MGYG000004109|f__MGYG000004109|g__MGYG000004109|s__MGYG000004109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__CAG-41|s__CAG-41_sp900066215	991	368	1036	420	77	68	226	256	13	5435	993	3448	943	446	2212	707	14	319	25	1096	81	126	493	210	39	70	586	515	245	83	852	329	666	0	214	277	1661	1135	177	167	4991	424	0	1716	4511	91	17171	371	58	1862	291	483	3670	7880	61	1605
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__HGM11521|s__HGM11521_sp900751885	13	15	15	0	0	0	0	10	25	62	0	13	0	0	20	0	0	0	0	15	31	24	12	11	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	12	0	15	0	40	22	0	0	0	0	0	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__HGM11525|s__HGM11525_sp900770405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__HGM11530|s__HGM11530_sp900751685	10	30	29	0	0	0	0	68	10	0	0	13	0	0	16	0	0	0	0	0	0	10	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	50	11	0	0	0	0	11	0	34	0	0	53	0	0	0	0	0	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__MGYG000000587|s__MGYG000000587	12	61	0	0	75	0	0	101	56	0	0	0	0	0	57	0	16	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__MGYG000002758|s__MGYG000002758	0	48	0	14	51	0	0	34	54	0	11	0	0	0	0	0	0	0	0	0	87	0	0	15	0	15	29	0	0	0	0	0	0	0	0	0	0	0	0	44	23	0	0	0	53	0	0	45	0	35	0	0	33	26	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__RQCD01|s__RQCD01_sp008668455	0	0	0	0	40	0	0	0	0	0	0	0	11	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__UBA4716|s__MGYG000000403	17	0	0	0	0	0	0	19	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__UBA4716|s__MGYG000002713	0	25	0	0	0	0	0	0	0	14	28	58	26	0	63	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1909	0	0	0	56	0	295	18	0	23	0	10	38	23	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__UBA4716|s__MGYG000004845	0	0	0	0	0	0	0	0	0	0	0	0	27	0	238	0	11	0	0	0	0	0	0	0	0	0	15	87	0	0	20	0	13	0	0	0	0	0	0	66	0	0	0	0	0	11	0	0	0	0	0	0	12	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__UBA4716|s__MGYG000004881	67	0	0	0	0	0	0	63	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA1381|g__UBA4716|s__UBA4716_sp900556575	38	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA9506|g__MGYG000002685|s__MGYG000002685	20	307	13	34	13	0	0	15	30	10	0	0	0	0	28	11	0	10	0	0	31	0	0	10	0	10	0	0	0	0	120	0	0	0	0	0	0	0	0	35	0	25	0	0	0	58	0	29	0	29	25	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA9506|g__UBA9506|s__UBA9506_sp003506415	239	12	47	0	0	0	0	473	0	0	0	0	52	85	453	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	19	0	0	0	904	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UBA9506|g__UMGS755|s__UMGS755_sp900545185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales_A|f__UMGS1253|g__UMGS1253|s__UMGS1253_sp900550065	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Firm-18|g__MGYG000001903|s__MGYG000001903	0	0	0	0	31	19	0	0	0	0	0	0	0	0	27	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__Monoglobus_pectinilyticus	0	0	0	0	0	0	0	0	0	0	0	44	318	0	0	0	0	0	0	0	0	28	0	54	0	0	0	0	0	577	0	20	365	0	85	84	203	204	0	260	0	0	0	39	663	235	0	53	0	0	0	1972	8729	3685	129	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__Monoglobus_sp900542675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__Monoglobus_sp900554105	0	28	0	0	15	0	0	20	17	0	0	0	0	0	11	0	0	23	0	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1326|s__MGYG000000706	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1326|s__UMGS1326_sp900550775	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1494|s__UMGS1494_sp900552305	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1820|s__MGYG000001817	0	50	0	0	57	0	0	61	39	0	12	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1820|s__UMGS1820_sp900545865	16	51	0	0	0	0	0	656	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	126	0	0	40	0	0	0	0	26	0	13	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__UMGS1820|s__UMGS1820_sp900555375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Monoglobales|f__UMGS1388|g__UMGS1388|s__UMGS1388_sp900551345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp000432995	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp000435395	29	205	0	0	0	30	0	297	0	0	0	13	160	0	196	17	269	93	0	0	0	0	484	49	0	0	1749	0	0	155	0	0	56	0	0	0	78	0	39	96	0	51	0	0	0	750	0	601	0	0	765	0	602	27	13	210
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp900543305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	13	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp900543555	0	21	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	44	0	44	0	0	72	0	0	0	339	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	46	111	13	0	0	10	0	0	252	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp900548545	0	0	0	0	0	0	0	23	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	18	63	0	0	27	30	0	0	0	0	0	0	10	0	0	0	21	0	0	0	43	36	18	0	0	24	0	10	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp900755895	118	139	59	18	69	40	15	227	163	0	13	113	52	10	278	0	73	28	0	0	85	185	46	16	0	74	38	0	0	320	150	0	25	27	62	139	0	14	16	107	38	37	16	0	23	182	11	58	47	45	39	16	97	20	0	33
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp900759575	17	43	0	0	0	0	48	82	0	17	0	0	14	0	28	0	32	0	0	0	41	13	0	0	0	21	13	0	0	0	23	0	11	0	14	0	0	0	14	0	0	0	0	0	0	0	0	15	0	25	39	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_timonensis	0	23	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	21	0	113	28	0	35	10	0	19	0	0	0	0	0	426	0	0	0	0	179	101	22	0	14	0	34	98	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__MGYG000001169	0	21	0	0	0	0	0	21	0	0	0	10	0	0	16	0	0	0	0	0	0	0	0	0	0	0	69	0	0	21	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	20	0	17	0	0	16	0	13	0	0	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__MGYG000001979	0	133	0	0	0	0	85	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Acutalibacteraceae|g__Acutalibacter|s__MGYG000004616	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
