	SRR5898948	SRR5898950	SRR5898978	SRR5898979	SRR5898980	SRR5898981	SRR5898983	SRR5898984	SRR5898985	SRR5898986	SRR5898987	SRR8865572	SRR8865575	SRR8865576	SRR8865578	SRR8865579	SRR8865580	SRR8865586	SRR8865588	SRR8865589	SRR8865590	SRR8865597
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900546515	0	0	0	0	10	55	0	17	37	0	74	56	0	0	82	101	1172	21	0	30	70	50
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900547315	32	0	0	197	930	1413	14	760	14	184	7448	449	33	0	186	207	4559	13	0	285	165	103
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900549485	261	0	0	190	635	1355	0	913	110	225	7638	9598	109	0	2159	1271	9278	130	0	7868	1134	1138
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900549545	0	0	0	0	0	11	0	10	0	0	26	36	0	0	100	0	48	0	0	21	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900549645	0	0	0	10	40	62	0	65	0	13	7411	116	16	0	151	270	5476	21	0	21	212	53
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA1777|s__UBA1777_sp900549865	0	0	0	0	0	19	0	0	0	0	1036	1662	21	0	819	139	5204	10	0	1133	121	3820
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__MGYG000000334	0	0	12	0	0	0	0	0	0	0	15	0	0	0	0	0	16	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp004553625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900543085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900544295	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	14	47	0	54	0	0	1929
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900544765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900546485	35	0	0	14	0	0	0	0	12	12	0	10	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900546615	0	34	0	0	0	0	0	0	16	0	0	28	0	0	41	11	0	0	0	16	0	19
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA5446|s__UBA5446_sp900759385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA738|s__MGYG000000709	534	0	0	0	3442	1722	0	473	9439	0	10015	1074	0	0	610	514	4101	2334	0	780	424	644
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA738|s__MGYG000000735	0	0	0	0	45	30	0	11	187	0	343	986	0	0	100	36	300	93	0	762	18	49
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA738|s__UBA738_sp003522945	339	171	0	0	2597	1526	0	355	8726	0	7277	751	57	0	311	369	3682	2269	0	502	349	418
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA738|s__UBA738_sp004557735	11	0	0	0	39	42	0	0	188	0	159	20	0	0	21	15	103	64	0	25	0	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA738|s__UBA738_sp900763675	0	0	0	0	0	0	0	177	13	0	482	31	113	0	284	193	139	0	0	12	18	709
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UBA9475|s__UBA9475_sp900549885	0	0	0	0	0	0	0	0	26	0	26	0	0	0	0	0	19	10	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1202|s__UMGS1202_sp900549565	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	12	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1766|s__MGYG000000377	0	0	0	16	0	0	0	0	0	11	11	22	0	0	28	56	32	0	0	10	81	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1766|s__UMGS1766_sp900554855	40	11	24	52	0	124	0	327	873	45	139	82	0	0	18	38	132	64	0	54	26	25
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1872|s__MGYG000002213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	97
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1872|s__UMGS1872_sp900549475	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1872|s__UMGS1872_sp900555795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UMGS1872|s__UMGS1872_sp902373635	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	19	22	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__QAKW01|g__HGM12957|s__HGM12957_sp900760695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__QAKW01|g__HGM12957|s__MGYG000001818	64	0	0	0	0	0	0	0	30	0	16	156	16	0	29	24	23	0	0	125	28	17
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__QAKW01|g__QAKW01|s__MGYG000004124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	173
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__QAMX01|g__QAMX01|s__QAMX01_sp003149835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__QAMX01|g__QAMX01|s__QAMX01_sp004555605	0	0	0	0	0	33	0	15	0	0	17589	40	101	0	2692	165	927	0	0	25	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	17	0	0	0	26	24	0	10	24	0	41	27	17	0	111	90	122	55	0	35	63	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_massiliensis	0	0	29	0	0	0	0	0	0	0	0	0	12	0	12	17	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_rubiinfantis	0	0	0	0	20	0	0	0	0	0	0	0	149	0	180	159	59	30	0	0	0	36
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Anaerotruncus|s__MGYG000003876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Angelakisella|s__Angelakisella_sp003453215	16	0	0	37	69	47	0	14	12	29	120	54	0	0	20	20	149	43	0	62	11	21
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Angelakisella|s__Angelakisella_sp004557855	33	0	0	0	123	1654	0	56	59	0	576	399	57	0	2252	103	809	21740	0	290	35	156
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Angelakisella|s__Angelakisella_sp900547385	2502	0	0	515	10717	6835	0	1171	1236	444	22739	9257	258	0	1362	1357	22903	162	0	6584	956	5490
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Angelakisella|s__Angelakisella_sp900552845	30	0	0	15	93	79	0	514	45	0	219	210	1468	0	5186	1583	3372	199	0	107	97	90
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Bittarella|s__Bittarella_massiliensis	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	17	10	15	0	0	13	17
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp000432175	0	0	0	0	0	0	20	0	0	0	386	488	0	0	0	15	80	0	0	336	15	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp002492075	0	0	0	0	34	21	0	0	43	0	0	22	0	0	0	0	0	0	0	19	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp003507295	0	0	0	0	0	0	0	0	0	0	0	33529	0	0	0	562	197	0	0	25551	388	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp003516865	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	25	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp003531585	0	0	0	0	0	0	0	0	0	0	0	212	0	0	18	183	180	0	0	203	126	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp900766795	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	62	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp900768125	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	12	0	0	0	86	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-115|s__CAG-115_sp900768705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-353|s__CAG-353_sp900066885	0	0	0	31	24	12	43	11	16	30	110	15	0	0	211	26	488	0	0	20	10	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__CAG-353|s__CAG-353_sp900768995	0	0	0	0	24	0	0	0	0	0	0	120	0	0	27	0	0	0	0	83	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__D5|s__D5_sp900113995	0	0	0	0	0	0	0	0	0	0	0	143	1124	0	2317	2059	621	0	0	0	0	38
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	209	761	718	5229	187	126	0	282	1287	4780	111	20	0	0	25	553	256	242	108	12	427	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_C	7107	253	3175	5505	1440	1820	28	656	6234	4886	3187	274	61	65	401	3942	3672	8683	225	203	3555	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_D	2029	4167	2892	7399	2477	1022	24	915	1254	6671	1331	26	0	0	77	54	234	8083	152	20	32	28
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_E	212	8861	11092	854	369	97	23	131	472	819	400	18	0	0	16	343	830	742	150	0	280	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_F	27	49	66	70	21	23	18	11	3633	51	1994	0	0	0	21	22	36	64	42	0	18	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_G	68150	42713	206330	255080	28347	12795	721	67782	46279	226661	11199	691	0	0	738	5671	8196	109821	85206	935	5185	589
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_H	186	102	132	1731	75	873	0	300	284	1598	46	11	0	0	0	99	115	137	51	0	98	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_I	2190	2464	5242	31952	2664	5735	389	10220	12238	28571	6103	727	0	0	1183	3244	8196	734	324	286	2650	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_J	117	112	143	340	67	62	0	82	378	305	56	17	39	0	86	117	161	230	37	16	39	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii_M	35	25	67	109	14	11	0	46	91	118	0	0	0	0	0	13	21	72	33	0	0	17
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp003449675	102	97	163	260	122	41	0	123	631	224	27	0	0	0	0	40	59	72	13	0	39	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900539885	184	203	245	810	105	131	10	353	418	736	645	232	11	17	202	235	1265	478	5067	127	169	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900539945	2957	604	14926	756	241	1149	15	1484	11073	743	1216	134	16	0	132	55	461	2183	209	93	26	53
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900540455	36	20	25	30	17	0	0	14	74	27	0	29	0	0	0	16	14	37	73	20	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900551435	32	31	83	61	17	828	0	19	58	71	38	2371	11	0	644	122	803	89	25	1726	88	3090
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900758465	80	28	339	429	112	103	15	320	229	367	49	0	0	0	0	274	126	242	290	0	281	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900765105	74	92	358	1144	184	1156	0	144	408	1117	56	0	0	0	0	0	41	388	771	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp900772565	37	52	50	122	37	16	0	37	188	96	0	0	0	0	0	0	27	25	26	0	10	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000000512	172	227	254	744	204	87	0	121	320	720	113	0	0	0	0	0	42	950	108	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000000589	187	70	1112	129	24	99	0	103	1245	113	115	14	0	0	11	15	61	205	21	13	10	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000000876	168	113	473	365	174	101	0	286	999	329	88	35	0	0	40	135	133	268	10	19	99	31
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000002223	34	93	101	223	50	25	0	81	237	193	28	0	0	0	0	22	48	32	50	0	16	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000002610	17	70	68	58	27	12	0	27	159	70	24	0	0	0	0	0	26	97	25	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000002809	17	31	80	47	33	33	23	31	130	48	41	15	23	0	103	64	124	37	0	16	28	27
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000003323	115	147	88	177	75	28	0	148	458	144	96	60	0	0	42	57	248	105	36	50	57	67
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__MGYG000004340	23	14	19	20	19	16	10	29	83	28	85	0	0	0	0	23	18	83	0	0	18	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__Fournierella_massiliensis	19	0	0	0	0	0	0	0	0	0	33	21	13	0	27	62	108	0	0	13	14	23
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__Fournierella_sp004558145	0	0	0	0	12	0	0	0	10	0	10	0	0	0	11	10	0	35	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__Fournierella_sp900543285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__MGYG000002017	0	0	0	0	0	0	0	0	0	0	17	0	10	0	33	16	37	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	817	765	365	1378	2380	340	4016	490	5009	1242	1977	78	19	59	119	114	620	373	0	59	90	24
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_qucibialis	7421	4022	13675	3191	34232	652	36	1934	30646	2750	832	892	458	788	1848	231	3239	3523	10	624	164	745
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp004555405	12	0	0	21	14	18	0	15	17	17	19	41	12	0	58	34	445	36	0	38	12	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900539695	689	408	333	389	287	225	21	123	3074	332	499	345	54	37	57	110	187	8758	45	227	57	34
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900540595	41	38	354	58	161	46	35	21	260	51	62	257	0	12	20	317	100	48	0	203	297	75
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900540775	30	25	98	422	212	15	35	190	353	376	252	14	0	18	24	34	144	62	0	22	18	39
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900545545	0	0	0	0	0	0	0	0	4611	0	0	0	0	0	0	0	0	2118	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900548355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900554145	10	20	30	0	46	669	53	0	77	10	21	0	0	0	0	0	23	55	0	0	0	101
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp900556255	15	64	70	168	14	0	0	0	28	145	0	0	0	0	0	0	50	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_variabilis	0	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_variabilis_A	0	12	0	24	13	0	18	0	31	20	0	0	0	0	0	0	0	14	23	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_variabilis_B	39	18	30	23	83	97	0	0	224	28	15	0	14	0	17	16	14	306	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__MGYG000000724	0	0	0	0	16	30	0	23	189	0	14	29	0	0	14	15	210	12	0	24	10	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__MGYG000001205	0	0	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__MGYG000001761	0	0	0	0	3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__MGYG000004700	38	0	0	0	11	0	0	39	0	0	30	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Gemmiger|s__MGYG000004732	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__HGM13222|s__HGM13222_sp900757485	0	12	0	0	0	149	0	30	32	0	14	0	0	0	27	11	81	11	0	0	0	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__HGM13233|s__HGM13233_sp900762805	0	0	0	0	0	0	0	0	0	0	43	32	244	0	15000	132	315	0	0	21	30	43
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	60
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__MGYG000000425|s__MGYG000000425	0	0	154	274	674	0	0	433	1559	216	160	0	0	0	102	262	265	0	0	0	214	40
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Massilimaliae|s__Massilimaliae_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Massilioclostridium|s__Massilioclostridium_coli	0	10	0	0	0	214	0	0	70	0	17	0	0	0	24	0	17	17	0	0	0	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Massilioclostridium|s__Massilioclostridium_methylpentosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__MGYG000003854	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__MGYG000003895	0	0	0	0	0	0	0	0	0	0	0	0	18	0	10	16	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__Negativibacillus_massiliensis	0	0	0	0	0	0	0	0	26	0	0	0	12	0	12	11	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__Negativibacillus_sp900547015	12	17	24	49	29	0	0	24	26	45	22	13	0	0	16	0	47	20	0	11	0	29
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus|s__Negativibacillus_sp900547455	0	52	0	0	0	20	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Neobittarella|s__Neobittarella_massiliensis	0	497	20	43	450	217	0	36	303	33	8186	38	4420	8809	495	1501	593	294	592	0	758	84
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Phocea|s__Phocea_massiliensis	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Pygmaiobacter|s__MGYG000001106	0	0	0	20	210	0	0	0	0	26	236	0	188	0	125	115	0	0	21	0	17	369
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Pygmaiobacter|s__Pygmaiobacter_massiliensis	0	0	0	0	0	0	0	0	0	0	11	0	162	0	182	186	0	0	0	0	0	20
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__QAMM01|s__QAMM01_sp003150405	0	0	0	0	17	0	0	0	0	0	0	0	0	0	12	10	62	0	0	0	11	0
