OTU ID	ERR1293874	ERR1293754	ERR1293738	ERR1293505	ERR1293790	ERR1293706	ERR1293798	ERR1293794	ERR1293894	ERR1293818	ERR1293577	ERR1293910	ERR1293613	ERR1293497	ERR1293557	ERR1293694	ERR1293654	ERR1293513	ERR1293886	ERR1293597	ERR1293638	ERR1293890	ERR1293822	ERR1293533
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-882|s__CAG-882_sp000435595	612	28	0	271	19	47	16	603	0	226	168	423	189	183	0	71	160	95	195	0	17	161	135	37
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-882|s__CAG-882_sp003486385	55821	44	104	18486	99	21	187	14905	185	36	15480	36069	11276	55	17	64	57	34	3300	0	29	624	53	21
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-882|s__CAG-882_sp900545175	491	17	27	157	1536	33	0	269	0	182	189	446	135	205	0	243	56	68	42	390	17	154	14	47
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-882|s__CAG-882_sp900545455	6804	0	0	2609	0	0	0	1810	108	0	1803	4276	0	0	0	0	0	0	429	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__CAG-95_sp000436115	4712	128	149	388	274	139	5658	550	133	324	1211	3825	378	3725	0	1273	281	535	1662	78	3559	209	139	209
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__CAG-95_sp000438155	8421	23	85	252	76	125	9908	923	38	419	2515	6623	253	7117	0	1580	101	841	2965	11	5926	103	30	175
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__CAG-95_sp900066375	10609	1124	212	186	266	502	46	557	15	312	290	1817	606	721	0	1237	1044	1275	809	19	2846	180	67	3073
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__CAG-95_sp900553305	211	24	0	0	28	0	157	33	0	13	52	190	12	151	0	74	89	18	65	0	154	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__CAG-95_sp900554925	45	28	73	0	73	312	18	359	12	14	124	788	102	35	0	39	77	27	171	15	12	163	15	321
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__MGYG000000325	489	10	0	40	0	0	586	84	19	41	180	465	27	469	0	92	39	89	195	24	337	38	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAG-95|s__MGYG000002657	250	44	80	18	259	33	153	6089	218	81	289	178	63	223	0	65	45	52	771	0	46	39	5195	41
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CHH4-2|s__CHH4-2_sp002899675	26	1069	0	0	0	0	0	26	17	0	0	0	0	0	0	0	0	0	0	13	0	27	65	50
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__COE1|s__COE1_sp001916965	380	413	224	192	3983	195	77	417	332	600	34868	123826	1900	1327	0	109	183	122	11777	75	1601	91	212	305
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__COE1|s__COE1_sp900753305	1003	584	307	199	472	1007	179	1068	136	750	1308	4554	1109	322	0	1122	1444	344	1253	198	1521	735	153	1860
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_sp900553975	14	108	0	0	22	15	0	33	2941	0	0	108	10	0	0	143	13	0	14	445	47	2757	130	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_sp900557175	0	0	15	0	0	0	0	12	52	11	0	15	13	0	0	12	0	61	15	7160	0	18	25	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_sp902363555	369	79	44	0	102	199	87	58	57	730	12	1686	82	351	0	149	356	16	60	98	0	524	126	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__MGYG000003867	0	0	0	0	0	0	64	0	126	0	0	0	0	0	0	0	12	83	0	163	0	2912	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_AP|s__Clostridium_AP_scindens	24	734	93	16	20	99	525	72	605	79	110	52	86	31	30	145	42	122	131	91	18	33	32	7906
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_N|s__MGYG000004879	215	0	333	0	101	188	0	118	0	40	0	52	0	0	0	53	41	89	19	322	0	18	59	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q_saccharolyticum_A	322	179	337	498	51	197	84	156	484	208	79	689	117	297	0	119	2168	175	198	175	508	294	277	1319
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q_sp000435655	24	0	0	0	44	5600	4083	126	389	23	0	2312	633	18	0	13	43	16	0	32229	0	48	0	38
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q_sp003024715	12553	12358	13204	17860	3744	7059	13204	2569	21175	18769	4804	9483	8823	24146	0	11291	33806	29558	12160	12470	6264	38405	15063	28013
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q_sp900547735	17	0	0	0	0	48	0	12	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__Clostridium_Q_symbiosum	966	3405	173	0	86	629	2219	299	326	40	50	558	134	849	0	54	662	1287	176	1539	223	8426	1047	3025
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__MGYG000002170	67	0	0	74	0	845	747	0	112	0	0	219	105	0	0	111	451	192	83	4252	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus_A|s__Coprococcus_A_catus	15316	435	24944	11863	1280	2077	243	8336	43205	1573	4766	5951	16060	20306	0	28260	21376	3320	24402	76	4333	113	13167	155
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus_A|s__Coprococcus_A_sp900548825	772	91	815	1461	1465	201	0	450	1215	2531	1581	6170	431	419	0	688	809	4429	5527	0	3198	68	358	370
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	5194	100	688	89	873	116	55	145	610	120	104	4845	18936	68	0	102	234	229	276	48	1976	239	724	122
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus_A	82429	18	111	22	27565	0	0	136	169	159	658	108454	358	37	16	91	41	20	58	23	67182	21	29	30
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp000154245	5184	64	156	87	35983	0	0	177	48	25116	465	3375	0	140	0	53765	56	248	143	0	3690	0	286	366
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp000433075	541	35	82	17	211	45	12	155	11	114	28	582	144	35	0	142	65	38	38	0	317	39	66	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp900066115	180	135	604	33	14406	297	102	171	12	16856	140	404	292	251	0	28065	701	241	83	106	60	697	94	145
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp900548215	22982	0	0	0	2912	0	0	0	0	0	39	26670	3384	0	0	0	0	0	0	0	21099	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp900548315	16300	1112	214	0	2035	261	100	0	144	319	120	27476	10780	0	0	0	135	82	0	136	12987	2907	732	183
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp900761435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp900767685	1088	0	11	0	389	0	0	0	0	0	0	1039	400	0	0	10	0	0	0	0	717	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_A|s__Dorea_A_longicatena	2720	4630	29481	327	914	8743	99	14175	40875	19231	8735	2786	13847	1517	0	13915	13244	6226	16803	11490	937	1265	484	136
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_A|s__Dorea_A_longicatena_B	12977	15250	8085	1636	5301	627	48	3356	2431	2397	2362	5359	1303	15268	0	12067	619	2854	11131	646	12544	15297	5868	78
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_A|s__Dorea_A_sp900550865	271	681	751	41	161	257	0	285	697	423	258	420	159	455	0	501	146	218	739	131	348	343	303	231
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea_B|s__Dorea_B_phocaeensis	19	0	33	0	0	60	31	12889	30750	0	25	0	18	0	0	0	101	0	0	133	2433	269	55	60
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	17119	21119	8676	593	4211	3562	2892	4512	17424	7541	6084	9485	4077	12907	0	19639	13323	9016	13854	1914	12585	9181	3591	10232
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis	1278	4015	265	136	62	3910	3204	702	3226	153	70	403	604	1149	0	266	6279	1388	253	9181	319	4695	490	5651
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp003478085	46	19	92	36	30	173	21	44	154	56	201	507	13	284	0	0	54	30	52	23	40	20	276	25
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900066775	13799	7684	69795	12686	13949	25844	157	1392	15	5257	3367	55156	1411	48530	0	5150	8151	32654	23235	16	29699	137	1215	32
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900539715	95	127	1182	307	29	514	18	80	150	139	49	397	57	1103	0	84	165	99	76	774	433	61	301	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900544445	0	0	124	0	0	99	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900548905	16	0	0	0	0	0	0	46	0	0	0	0	0	12	0	0	30	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900550285	13	25	25	0	27	21	17	0	27	0	62	21	27	67	0	0	58	0	129	14	132	174	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp900555195	0	0	50	47	0	5869	20	27	43	0	15	0	651	0	0	0	45	0	37	0	13	12	31	42
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi	1928	1924	950	120	480	1112	556	7090	145	78	929	211	638	16424	0	105	6360	1988	446	749	1353	1437	256	342
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__MGYG000001809	0	0	0	0	0	0	0	301	0	0	0	0	69	0	0	0	399	267	0	0	0	0	0	51
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__MGYG000002148	0	0	0	0	0	18	0	0	0	0	0	11	0	72	0	0	315	0	10	18	29	0	56	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis	568	3114	342	21	252	19014	3852	728	6012	79	76	527	519	1371	0	76	1367	627	503	5841	229	376	273	8661
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_asparagiformis	694	103	478	52	16	164	146	15	581	350	27	1184	512	31	0	158	790	569	143	4245	734	534	40	3901
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae	5301	16912	5548	680	2406	27013	48334	668	28720	3888	645	8924	6011	20513	0	2227	14994	26478	3382	15675	3162	10786	6180	86009
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae	2422	2304	1250	17	384	4644	3434	297	3178	256	38	1197	298	1888	0	107	1204	3797	158	1084	308	327	898	70
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis	161	50	244	70	70	2082	1123	520	460	327	241	341	325	168	0	44	542	145	82	1713	0	91	280	7539
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis_A	12	25	18	0	0	190	157	0	70	18	0	0	0	29	0	0	55	10	0	27	0	11	0	610
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_lavalensis	795	2703	958	1707	260	2385	4301	434	8751	300	480	353	756	956	0	151	1636	606	122	1562	592	12211	1101	695
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp000155435	250	58	432	20	603	834	4547	167	43	444	39	347	22	53	0	175	305	2411	134	43	1052	18132	301	109
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp000431375	283	19199	9875	6829	2821	150	66	483	25758	10297	2855	25638	257	576	0	5688	20291	708	4167	126	2928	125	3371	51
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp001517625	1792	3586	1974	0	106	61	288	23	39062	123	101	2200	296	31	0	440	437	19929	160	69999	238	1261	1071	41
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp005845215	462	24	1185	0	95	5718	532	143	22	87	0	248	36	0	0	34	324	218	61	2812	195	16	0	513
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900538485	23	0	10	20	28	0	15	33	257	23	54	129	0	74	0	14	0	87	10	16	0	95	21	618
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900540675	151	14	14	0	19	34	41	26	75	24	26	25	64	0	0	35	73	0	42	15	104	914	14	69
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900541315	279	7148	5028	428	4918	224	0	1242	406	5822	1065	4623	2797	7690	0	2717	7506	19973	12615	212	951	325	5414	210
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900543885	14	730	382	123	260	0	0	90	651	607	120	538	96	411	0	260	477	11373	865	0	60	82	345	234
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900547035	68	34	1238	20	14	103	0	56	18	0	106	18	111	16	0	0	294	30	0	506	10	688	0	391
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900549235	90	852	62	986	420	386	79	239	1495	426	2141	583	213	432	0	683	1336	176	3246	551	90	2372	155	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900551225	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900555045	97	20	11	0	234	37	40	35	36	24	224	155	28	44	0	17	48	196	0	26	14	0	0	38
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900555905	0	0	0	0	0	28	31	0	59	0	0	16	0	0	0	0	26	0	0	15	0	82	0	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900753815	192	30	69	252	15	13	38	25	0	256	46	502	275	964	0	31	823	262	150	33	146	12	0	206
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900759225	0	0	0	0	231	0	0	23	9881	0	0	0	473	0	0	992	0	0	0	1952	16	0	749	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_sp900770345	11	33	54	24	0	0	94	18	0	70	69	0	15	16	388	11	12	43	51	12	49	13	0	33
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__MGYG000000650	15	0	40	0	0	12	12	0	97	0	0	12	0	108	0	0	56	23	24	7721	0	18	19	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__MGYG000001954	122	13	99	83	19	169	43	77	156	0	24	33	60	64	0	21	216	75	32	93	10	142	187	313
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F|s__Eubacterium_F_sp000433735	4466	0	94	3783	17	78	59	15764	0	1455	180	957	626	738	0	62	11657	16	247	12	60	391	63	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F|s__Eubacterium_F_sp000434115	89	17	43	15	0	2041	0	810	902	37	243	492	65	105	0	804	83	22	136	0	371	15	1583	25
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F|s__Eubacterium_F_sp003491505	13972	173	15436	21650	5188	992	33314	5409	129	7157	16605	218824	20246	329585	124	23086	57220	55	92547	0	184	1242	551	15230
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F|s__Eubacterium_F_sp900539115	157	39	63	315	33	42542	22	15749	259	433	5519	102	1148	367	0	21609	659	20	524	0	5644	0	30392	70
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_F|s__MGYG000004697	112	63	186	12	17	552	196	181	54	114	84	201	82	70	0	157	208	126	636	581	81	17	202	39
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_sp000432355	416	137	250	259	404	10032	38	2081	53	288	334	308	361	47	0	291	4817	111	271	201	931	57	147	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_sp000434315	39	294	102	997	314	74	19	10243	621	7632	1540	165	60	251	0	590	109	71	3831	20	59	31	543	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_sp000435815	0	164	7324	0	1815	76	34	79	109	808	119	108	125	84	0	106	11	37	245	0	985	18	21	20
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_sp900548465	254	108	495	0	124	175	53	221	14753	285	160	134	5912	162	0	85	256	360	157	575	22	0	100	121
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_sp900550135	951	1588	1170	31	325	549	163	1067	1058	719	190	1568	728	373	0	97	959	786	4789	1430	766	313	262	10944
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__Eubacterium_G_ventriosum	25	10725	14173	0	13	35	0	6522	47	5541	5181	11470	94	9963	0	4682	142	14121	5270	0	22	0	2600	11
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_G|s__MGYG000001032	0	0	0	0	0	0	0	659	745	447	312	568	343	0	0	0	172	503	846	0	0	70	166	489
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I_ramulus	272	8146	3853	2289	1095	76	78	2457	14448	1872	1478	2765	1793	256	0	6716	5394	4391	12083	38	7412	152	3216	53
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I_ramulus_A	73	136	2433	2436	52	29	15	82	54	75	106	44	138	33	0	163	95	227	239	0	230	140	60	3186
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I_sp900066595	10	750	196	10	11	30	12	82	33	34	19	26	247	179	0	14	191	10	32	35	19	45	28	14
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I_sp900546495	360	572	274	103	80	180	305	109	416	52	1184	308	111	29	0	2297	154	119	712	426	1712	96	149	121
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_I|s__Eubacterium_I_sp900557275	243	398	485	91	115	125	24	387	379	163	105	223	140	175	0	357	261	395	977	77	383	484	202	302
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eubacterium_J|s__MGYG000000626	14	12	27	0	0	0	15	0	0	18	0	105	10	62	0	0	26	18	30	0	40	0	15	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Extibacter|s__Extibacter_hylemonae	0	535	0	0	0	0	0	0	138	11	31	0	0	15	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Extibacter|s__Extibacter_muris	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	60	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Extibacter|s__Extibacter_sp001185345	144	0	38	38	21	90	0	311	0	0	0	18	144	27	0	0	0	14	129	0	177	0	39	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_phoceensis	213	169	239	0	143	16118	30955	4223	557	66	254	302	1784	85	0	469	495	166	345	121	244	321	54	60
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_sp000209385	0	0	16	0	0	79	27	0	79	0	0	32	0	0	0	18	25	17	15	0	0	0	38	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_sp900546325	22	348	193	39	0	36	325	34	985	31	22	340	0	13	0	50	73	52	75	130	20	163	44	41
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_sp900550235	216	140	220	0	22	37	128	127	264	123	34	352	232	74	26	28	53	134	119	879	19	171	61	63
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_sp900551895	0	0	47	0	0	0	29	28	115	0	0	0	40	36	0	0	139	0	118	19	0	57	43	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_sp900555395	0	0	0	0	0	0	17	16	58	0	17	15	0	0	0	0	0	0	25	0	0	16	0	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_umbilicata	24	61	2847	0	0	46	553	66	34616	0	50	11	0	3178	0	45	56	16	16	65	64	93	11	3959
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__MGYG000001566	210	2264	492	20	579	14	81	192	3465	76	0	551	144	49	0	199	89	844	1233	12	459	92	104	59
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_caecimuris	0	264	0	14	0	5800	0	451	36	11	0	14	211	0	0	0	135	0	17	82	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_sp900549105	16	13	0	0	10	11	0	0	36	0	0	0	10	11	0	0	60	0	0	12	7576	0	0	0
